產品編號,區域編號,訂購日期,銷售數量,單價,銷售金額,銷售成本
490,113,2019/9/22,5,$324,"$1,620","$1,296 "
488,113,2019/9/22,2,$324,$648,$518 
490,140,2019/9/22,5,$324,"$1,620","$1,296 "
488,140,2019/9/22,3,$324,$972,$778 
234,140,2019/9/22,1,$300,$300,$240 
231,140,2019/9/22,6,$300,"$1,800","$1,440 "
234,269,2019/9/22,12,$290,"$3,480","$2,784 "
488,269,2019/9/22,4,$324,"$1,296","$1,037 "
490,269,2019/9/22,4,$324,"$1,296","$1,037 "
447,8,2019/9/22,150,$150,"$22,500","$18,000 "
448,8,2019/9/22,100,$120,"$12,000","$9,600 "
562,269,2019/9/22,4,"$9,536","$38,144","$30,515 "
574,269,2019/9/22,2,"$14,304","$28,608","$22,886 "
562,140,2019/9/22,2,"$9,536","$19,072","$15,258 "
561,269,2019/9/22,2,"$9,536","$19,072","$15,258 "
573,140,2019/9/22,1,"$14,304","$14,304","$11,443 "
574,140,2019/9/22,1,"$14,304","$14,304","$11,443 "
573,119,2019/9/23,40,"$14,304","$572,160","$457,728 "
574,6,2019/9/23,14,"$14,304","$200,256","$160,205 "
562,119,2019/9/23,18,"$9,536","$171,648","$137,318 "
561,7,2019/9/23,10,"$9,536","$95,360","$76,288 "
231,8,2019/9/23,250,$300,"$75,000","$60,000 "
231,286,2019/9/23,9,$300,"$2,700","$2,160 "
448,121,2019/9/23,4,$120,$480,$384 
447,121,2019/9/23,2,$150,$300,$240 
490,8,2019/9/23,2,$324,$648,$518 
488,8,2019/9/23,1,$313,$313,$250 
234,8,2019/9/23,1,$275,$275,$220 
573,8,2019/9/23,2,"$14,304","$28,608","$22,886 "
562,9,2019/9/23,1,"$9,536","$9,536","$7,629 "
490,112,2019/9/24,2,$324,$648,$518 
234,112,2019/9/24,4,$300,"$1,200",$960 
573,118,2019/9/24,2,"$14,304","$28,608","$22,886 "
562,118,2019/9/24,2,"$9,536","$19,072","$15,258 "
490,263,2019/9/25,5,$324,"$1,620","$1,296 "
234,285,2019/9/25,3,$300,$900,$720 
490,285,2019/9/25,1,$324,$324,$259 
490,3,2019/9/25,8,$324,"$2,592","$2,074 "
234,3,2019/9/25,2,$300,$600,$480 
573,3,2019/9/25,2,"$14,304","$28,608","$22,886 "
561,137,2019/9/25,2,"$9,536","$19,072","$15,258 "
231,278,2019/9/26,1,$300,$300,$240 
488,278,2019/9/26,1,$324,$324,$259 
574,293,2019/9/26,6,"$14,304","$85,824","$68,659 "
561,293,2019/9/26,7,"$9,536","$66,752","$53,402 "
573,293,2019/9/26,4,"$14,304","$57,216","$45,773 "
562,117,2019/9/26,2,"$9,536","$19,072","$15,258 "
562,293,2019/9/26,2,"$9,536","$19,072","$15,258 "
231,285,2019/9/27,1,$300,$300,$240 
488,285,2019/9/27,1,$324,$324,$259 
490,11,2019/9/27,6,$324,"$1,944","$1,555 "
234,11,2019/9/27,6,$300,"$1,800","$1,440 "
234,121,2019/9/28,200,$290,"$58,000","$46,400 "
490,121,2019/9/28,11,$324,"$3,564","$2,851 "
231,121,2019/9/28,6,$300,"$1,800","$1,440 "
488,121,2019/9/28,1,$324,$324,$259 
488,259,2019/9/28,6,$324,"$1,944","$1,555 "
231,259,2019/9/28,2,$300,$600,$480 
490,261,2019/9/28,2,$324,$648,$518 
234,261,2019/9/28,2,$300,$600,$480 
234,261,2019/9/28,2,$300,$600,$480 
488,275,2019/9/28,11,$324,"$3,564","$2,851 "
231,275,2019/9/28,1,$300,$300,$240 
231,278,2019/9/28,1,$300,$300,$240 
447,11,2019/9/28,1,$150,$150,$120 
448,11,2019/9/28,150,$120,"$18,000","$14,400 "
573,274,2019/9/28,6,"$13,828","$82,968","$66,374 "
561,274,2019/9/28,2,"$9,536","$19,072","$15,258 "
562,274,2019/9/28,1,"$9,536","$9,536","$7,629 "
574,5,2019/9/29,10,"$14,304","$143,040","$114,432 "
574,288,2019/9/29,6,"$14,304","$85,824","$68,659 "
231,5,2019/9/29,200,$300,"$60,000","$48,000 "
490,291,2019/9/29,2,$324,$648,$518 
234,291,2019/9/29,4,$300,"$1,200",$960 
490,1,2019/9/29,16,$297,"$4,752","$3,802 "
234,1,2019/9/29,15,$275,"$4,125","$3,300 "
231,1,2019/9/29,12,$290,"$3,480","$2,784 "
488,1,2019/9/29,11,$313,"$3,443","$2,754 "
488,12,2019/9/29,6,$324,"$1,944","$1,555 "
231,11,2019/9/29,6,$300,"$1,800","$1,440 "
488,5,2019/9/29,4,$324,"$1,296","$1,037 "
447,1,2019/9/29,6,$150,$900,$720 
490,1,2019/9/29,2,$324,$648,$518 
234,5,2019/9/29,2,$300,$600,$480 
490,5,2019/9/29,1,$324,$324,$259 
234,10,2019/9/29,1,$300,$300,$240 
448,1,2019/9/29,1,$120,$120,$96 
561,5,2019/9/29,3,"$9,536","$28,608","$22,886 "
562,5,2019/9/29,3,"$9,536","$28,608","$22,886 "
490,6,2019/9/30,3,$324,$972,$778 
234,6,2019/9/30,2,$300,$600,$480 
231,6,2019/9/30,2,$300,$600,$480 
488,6,2019/9/30,1,$324,$324,$259 
562,278,2019/9/30,2,"$9,536","$19,072","$15,258 "
448,135,2019/10/1,150,$120,"$18,000","$14,400 "
447,135,2019/10/1,300,$150,"$45,000","$36,000 "
488,116,2019/10/2,5,$324,"$1,620","$1,296 "
234,135,2019/10/2,1,$300,$300,$240 
490,135,2019/10/2,5,$324,"$1,620","$1,296 "
231,135,2019/10/2,5,$300,"$1,500","$1,200 "
488,135,2019/10/2,4,$324,"$1,296","$1,037 "
562,116,2019/10/2,2,"$14,304","$28,608","$22,886 "
561,116,2019/10/2,1,"$14,304","$14,304","$11,443 "
573,116,2019/10/2,1,"$14,304","$14,304","$11,443 "
574,116,2019/10/2,1,"$14,304","$14,304","$11,443 "
234,278,2019/10/3,200,$300,"$60,000","$48,000 "
490,278,2019/10/3,3,$324,$972,$778 
447,8,2019/10/3,2,$150,$300,$240 
448,7,2019/10/3,150,$120,"$18,000","$14,400 "
490,271,2019/10/4,8,$297,"$2,376","$1,901 "
234,271,2019/10/4,3,$300,$900,$720 
488,271,2019/10/4,3,$324,$972,$778 
231,271,2019/10/4,1,$300,$300,$240 
231,10,2019/10/4,15,$300,"$4,500","$3,600 "
488,9,2019/10/4,3,$324,$972,$778 
234,2,2019/10/4,2,$300,$600,$480 
561,279,2019/10/4,2,"$14,304","$28,608","$22,886 "
561,275,2019/10/5,50,"$14,304","$715,200","$572,160 "
488,9,2019/10/5,200,$324,"$64,800","$51,840 "
447,2,2019/10/5,250,$150,"$37,500","$30,000 "
231,6,2019/10/5,100,$300,"$30,000","$24,000 "
234,8,2019/10/5,50,$300,"$15,000","$12,000 "
448,271,2019/10/5,5,$120,$600,$480 
447,271,2019/10/5,2,$150,$300,$240 
448,279,2019/10/5,2,$120,$240,$192 
448,2,2019/10/5,200,$120,"$24,000","$19,200 "
448,10,2019/10/5,50,$120,"$6,000","$4,800 "
234,2,2019/10/5,16,$275,"$4,400","$3,520 "
490,2,2019/10/5,13,$313,"$4,069","$3,255 "
488,2,2019/10/5,4,$324,"$1,296","$1,037 "
231,2,2019/10/5,3,$300,$900,$720 
447,10,2019/10/5,3,$150,$450,$360 
490,7,2019/10/5,1,$324,$324,$259 
490,283,2019/10/6,4,$324,"$1,296","$1,037 "
234,283,2019/10/6,3,$300,$900,$720 
231,283,2019/10/6,2,$300,$600,$480 
488,283,2019/10/6,4,$324,"$1,296","$1,037 "
447,112,2019/10/6,150,$150,"$22,500","$18,000 "
448,112,2019/10/6,100,$120,"$12,000","$9,600 "
447,283,2019/10/6,200,$150,"$30,000","$24,000 "
448,283,2019/10/6,150,$120,"$18,000","$14,400 "
561,272,2019/10/7,10,"$14,304","$143,040","$114,432 "
490,112,2019/10/7,7,$324,"$2,268","$1,814 "
488,112,2019/10/7,4,$324,"$1,296","$1,037 "
234,112,2019/10/7,4,$300,"$1,200",$960 
231,112,2019/10/7,2,$300,$600,$480 
490,272,2019/10/7,8,$324,"$2,592","$2,074 "
231,272,2019/10/7,3,$300,$900,$720 
234,272,2019/10/7,13,$290,"$3,770","$3,016 "
488,272,2019/10/7,5,$324,"$1,620","$1,296 "
448,134,2019/10/7,100,$120,"$12,000","$9,600 "
447,134,2019/10/7,100,$150,"$15,000","$12,000 "
562,272,2019/10/7,5,"$14,304","$71,520","$57,216 "
562,277,2019/10/7,4,"$14,304","$57,216","$45,773 "
561,277,2019/10/7,3,"$14,304","$42,912","$34,330 "
573,272,2019/10/7,2,"$14,304","$28,608","$22,886 "
574,272,2019/10/7,2,"$14,304","$28,608","$22,886 "
574,277,2019/10/7,2,"$14,304","$28,608","$22,886 "
573,277,2019/10/7,2,"$14,304","$28,608","$22,886 "
234,262,2019/10/8,1,$300,$300,$240 
490,281,2019/10/8,1,$324,$324,$259 
447,259,2019/10/8,250,$150,"$37,500","$30,000 "
448,259,2019/10/8,50,$120,"$6,000","$4,800 "
574,139,2019/10/8,2,"$14,304","$28,608","$22,886 "
561,139,2019/10/8,1,"$14,304","$14,304","$11,443 "
561,281,2019/10/8,1,"$14,304","$14,304","$11,443 "
573,281,2019/10/8,1,"$14,304","$14,304","$11,443 "
448,8,2019/10/9,250,$120,"$30,000","$24,000 "
447,2,2019/10/9,150,$150,"$22,500","$18,000 "
573,280,2019/10/9,1,"$14,304","$14,304","$11,443 "
234,9,2019/10/11,350,$300,"$105,000","$84,000 "
448,9,2019/10/11,350,$120,"$42,000","$33,600 "
234,259,2019/10/11,100,$300,"$30,000","$24,000 "
234,266,2019/10/11,3,$300,$900,$720 
490,266,2019/10/11,9,$324,"$2,916","$2,333 "
488,9,2019/10/11,4,$324,"$1,296","$1,037 "
448,11,2019/10/11,6,$120,$720,$576 
447,10,2019/10/11,4,$150,$600,$480 
490,9,2019/10/11,1,$324,$324,$259 
231,9,2019/10/11,1,$300,$300,$240 
231,6,2019/10/12,250,$300,"$75,000","$60,000 "
447,290,2019/10/12,4,$150,$600,$480 
448,290,2019/10/12,8,$120,$960,$768 
488,5,2019/10/12,50,$324,"$16,200","$12,960 "
234,8,2019/10/12,5,$300,"$1,500","$1,200 "
490,7,2019/10/12,4,$324,"$1,296","$1,037 "
231,260,2019/10/13,1,$300,$300,$240 
488,268,2019/10/13,9,$324,"$2,916","$2,333 "
231,268,2019/10/13,5,$300,"$1,500","$1,200 "
490,268,2019/10/13,2,$324,$648,$518 
234,268,2019/10/13,8,$300,"$2,400","$1,920 "
234,5,2019/10/13,3,$300,$900,$720 
573,136,2019/10/15,5,"$14,304","$71,520","$57,216 "
561,136,2019/10/15,4,"$14,304","$57,216","$45,773 "
562,136,2019/10/15,3,"$14,304","$42,912","$34,330 "
574,136,2019/10/15,1,"$14,304","$14,304","$11,443 "
561,262,2019/10/16,26,"$11,920","$309,920","$247,936 "
573,262,2019/10/16,18,"$13,112","$236,016","$188,813 "
574,262,2019/10/16,9,"$14,304","$128,736","$102,989 "
562,262,2019/10/16,8,"$14,304","$114,432","$91,546 "
488,139,2019/10/16,1,$324,$324,$259 
231,262,2019/10/16,4,$300,"$1,200",$960 
490,262,2019/10/16,6,$324,"$1,944","$1,555 "
488,262,2019/10/16,4,$324,"$1,296","$1,037 "
234,262,2019/10/16,8,$300,"$2,400","$1,920 "
448,112,2019/10/17,200,$120,"$24,000","$19,200 "
447,112,2019/10/17,200,$150,"$30,000","$24,000 "
448,7,2019/10/17,200,$120,"$24,000","$19,200 "
490,115,2019/10/18,2,$324,$648,$518 
561,274,2019/10/19,2,"$14,304","$28,608","$22,886 "
562,9,2019/10/19,2,"$14,304","$28,608","$22,886 "
574,9,2019/10/19,1,"$14,304","$14,304","$11,443 "
490,7,2019/10/20,150,$324,"$48,600","$38,880 "
231,7,2019/10/20,100,$300,"$30,000","$24,000 "
490,284,2019/10/20,5,$324,"$1,620","$1,296 "
447,274,2019/10/20,12,$150,"$1,800","$1,440 "
448,274,2019/10/20,10,$120,"$1,200",$960 
234,7,2019/10/20,14,$300,"$4,200","$3,360 "
488,7,2019/10/20,8,$324,"$2,592","$2,074 "
490,7,2019/10/20,8,$313,"$2,504","$2,003 "
488,7,2019/10/20,8,$313,"$2,504","$2,003 "
234,7,2019/10/20,5,$300,"$1,500","$1,200 "
231,7,2019/10/20,2,$300,$600,$480 
574,11,2019/10/21,10,"$14,304","$143,040","$114,432 "
561,12,2019/10/21,10,"$14,304","$143,040","$114,432 "
448,7,2019/10/21,3,$120,$360,$288 
447,7,2019/10/21,2,$150,$300,$240 
562,10,2019/10/21,3,"$14,304","$42,912","$34,330 "
573,1,2019/10/21,2,"$14,304","$28,608","$22,886 "
490,138,2019/10/22,2,$324,$648,$518 
234,138,2019/10/22,4,$300,"$1,200",$960 
231,285,2019/10/22,4,$300,"$1,200",$960 
234,285,2019/10/22,6,$300,"$1,800","$1,440 "
490,285,2019/10/22,12,$313,"$3,756","$3,005 "
488,285,2019/10/22,2,$324,$648,$518 
562,263,2019/10/22,3,"$14,304","$42,912","$34,330 "
574,263,2019/10/22,3,"$14,304","$42,912","$34,330 "
573,287,2019/10/23,25,"$14,304","$357,600","$286,080 "
447,123,2019/10/23,500,$150,"$75,000","$60,000 "
448,123,2019/10/23,8,$120,$960,$768 
488,8,2019/10/23,1,$324,$324,$259 
561,287,2019/10/23,1,"$14,304","$14,304","$11,443 "
561,276,2019/10/24,10,"$14,304","$143,040","$114,432 "
488,276,2019/10/24,4,$324,"$1,296","$1,037 "
231,276,2019/10/24,10,$300,"$3,000","$2,400 "
490,276,2019/10/24,6,$324,"$1,944","$1,555 "
234,276,2019/10/24,16,$275,"$4,400","$3,520 "
562,276,2019/10/24,1,"$14,304","$14,304","$11,443 "
447,7,2019/10/25,300,$150,"$45,000","$36,000 "
488,123,2019/10/25,6,$324,"$1,944","$1,555 "
231,123,2019/10/25,3,$300,$900,$720 
234,123,2019/10/25,9,$300,"$2,700","$2,160 "
490,123,2019/10/25,16,$297,"$4,752","$3,802 "
448,7,2019/10/25,50,$120,"$6,000","$4,800 "
490,10,2019/10/25,1,$324,$324,$259 
447,8,2019/10/26,50,$150,"$7,500","$6,000 "
447,264,2019/10/28,150,$150,"$22,500","$18,000 "
448,264,2019/10/28,100,$120,"$12,000","$9,600 "
573,292,2019/10/29,50,"$14,304","$715,200","$572,160 "
490,138,2019/10/29,8,$324,"$2,592","$2,074 "
234,138,2019/10/29,12,$300,"$3,600","$2,880 "
488,138,2019/10/29,10,$324,"$3,240","$2,592 "
231,138,2019/10/29,10,$300,"$3,000","$2,400 "
231,258,2019/10/29,6,$300,"$1,800","$1,440 "
234,258,2019/10/29,3,$290,$870,$696 
490,258,2019/10/29,50,$324,"$16,200","$12,960 "
488,258,2019/10/29,250,$324,"$81,000","$64,800 "
448,138,2019/10/29,15,$120,"$1,800","$1,440 "
447,258,2019/10/29,14,$150,"$2,100","$1,680 "
448,258,2019/10/29,2,$120,$240,$192 
231,12,2019/10/29,10,$300,"$3,000","$2,400 "
488,12,2019/10/29,9,$324,"$2,916","$2,333 "
490,12,2019/10/29,4,$313,"$1,252","$1,002 "
234,12,2019/10/29,4,$275,"$1,100",$880 
574,292,2019/10/29,2,"$14,304","$28,608","$22,886 "
448,12,2019/10/30,250,$120,"$30,000","$24,000 "
231,126,2019/10/30,9,$300,"$2,700","$2,160 "
488,126,2019/10/30,8,$324,"$2,592","$2,074 "
447,12,2019/10/30,100,$150,"$15,000","$12,000 "
231,112,2019/10/31,6,$300,"$1,800","$1,440 "
490,112,2019/10/31,12,$313,"$3,756","$3,005 "
234,112,2019/10/31,6,$300,"$1,800","$1,440 "
488,112,2019/10/31,10,$324,"$3,240","$2,592 "
234,140,2019/11/1,10,$300,"$3,000","$2,400 "
488,140,2019/11/1,1,$324,$324,$259 
231,140,2019/11/1,4,$300,"$1,200",$960 
490,140,2019/11/1,11,$313,"$3,443","$2,754 "
447,278,2019/11/1,150,$150,"$22,500","$18,000 "
448,278,2019/11/1,150,$120,"$18,000","$14,400 "
573,140,2019/11/1,5,"$14,304","$71,520","$57,216 "
562,140,2019/11/1,4,"$14,304","$57,216","$45,773 "
574,140,2019/11/1,2,"$14,304","$28,608","$22,886 "
561,140,2019/11/1,2,"$14,304","$28,608","$22,886 "
488,115,2019/11/2,3,$324,$972,$778 
231,115,2019/11/2,3,$300,$900,$720 
231,260,2019/11/2,1,$300,$300,$240 
234,268,2019/11/2,4,$300,"$1,200",$960 
490,268,2019/11/2,4,$324,"$1,296","$1,037 "
234,277,2019/11/2,3,$300,$900,$720 
234,293,2019/11/2,3,$300,$900,$720 
490,293,2019/11/2,4,$324,"$1,296","$1,037 "
234,3,2019/11/2,11,$290,"$3,190","$2,552 "
490,3,2019/11/2,8,$324,"$2,592","$2,074 "
231,3,2019/11/2,4,$300,"$1,200",$960 
488,3,2019/11/2,3,$324,$972,$778 
573,122,2019/11/2,2,"$14,304","$28,608","$22,886 "
573,268,2019/11/2,2,"$14,304","$28,608","$22,886 "
574,268,2019/11/2,2,"$14,304","$28,608","$22,886 "
574,122,2019/11/2,1,"$14,304","$14,304","$11,443 "
562,122,2019/11/2,1,"$14,304","$14,304","$11,443 "
561,122,2019/11/2,1,"$14,304","$14,304","$11,443 "
561,268,2019/11/2,1,"$14,304","$14,304","$11,443 "
562,284,2019/11/3,15,"$14,304","$214,560","$171,648 "
561,284,2019/11/3,7,"$14,304","$100,128","$80,102 "
490,10,2019/11/3,150,$324,"$48,600","$38,880 "
234,284,2019/11/3,1,$300,$300,$240 
488,284,2019/11/3,1,$324,$324,$259 
490,284,2019/11/3,1,$324,$324,$259 
231,284,2019/11/3,2,$300,$600,$480 
234,287,2019/11/3,4,$300,"$1,200",$960 
448,113,2019/11/3,150,$120,"$18,000","$14,400 "
447,113,2019/11/3,100,$150,"$15,000","$12,000 "
448,3,2019/11/3,3,$120,$360,$288 
447,3,2019/11/3,2,$150,$300,$240 
574,284,2019/11/3,4,"$14,304","$57,216","$45,773 "
234,276,2019/11/4,250,$300,"$75,000","$60,000 "
231,276,2019/11/4,250,$300,"$75,000","$60,000 "
490,276,2019/11/4,3,$324,$972,$778 
488,276,2019/11/4,7,$324,"$2,268","$1,814 "
234,294,2019/11/4,3,$300,$900,$720 
490,294,2019/11/4,2,$324,$648,$518 
447,117,2019/11/4,100,$150,"$15,000","$12,000 "
448,117,2019/11/4,150,$120,"$18,000","$14,400 "
448,258,2019/11/4,250,$120,"$30,000","$24,000 "
447,258,2019/11/4,100,$150,"$15,000","$12,000 "
448,5,2019/11/4,2,$120,$240,$192 
447,5,2019/11/4,1,$150,$150,$120 
561,294,2019/11/4,3,"$14,304","$42,912","$34,330 "
573,294,2019/11/4,3,"$14,304","$42,912","$34,330 "
234,273,2019/11/5,2,$300,$600,$480 
562,280,2019/11/6,7,"$14,304","$100,128","$80,102 "
574,134,2019/11/6,6,"$14,304","$85,824","$68,659 "
574,280,2019/11/6,6,"$14,304","$85,824","$68,659 "
234,258,2019/11/6,3,$300,$900,$720 
234,292,2019/11/6,5,$300,"$1,500","$1,200 "
490,2,2019/11/6,3,$324,$972,$778 
573,280,2019/11/6,4,"$14,304","$57,216","$45,773 "
561,134,2019/11/6,3,"$14,304","$42,912","$34,330 "
573,114,2019/11/6,1,"$14,304","$14,304","$11,443 "
562,134,2019/11/6,1,"$14,304","$14,304","$11,443 "
234,5,2019/11/7,400,$300,"$120,000","$96,000 "
234,119,2019/11/7,6,$300,"$1,800","$1,440 "
447,120,2019/11/7,100,$150,"$15,000","$12,000 "
448,120,2019/11/7,100,$120,"$12,000","$9,600 "
231,5,2019/11/7,50,$300,"$15,000","$12,000 "
490,4,2019/11/7,10,$324,"$3,240","$2,592 "
231,4,2019/11/7,8,$300,"$2,400","$1,920 "
234,4,2019/11/7,8,$300,"$2,400","$1,920 "
488,4,2019/11/7,7,$324,"$2,268","$1,814 "
488,5,2019/11/7,5,$324,"$1,620","$1,296 "
490,5,2019/11/7,3,$324,$972,$778 
447,4,2019/11/7,4,$150,$600,$480 
448,4,2019/11/7,5,$120,$600,$480 
573,1,2019/11/8,9,"$13,112","$118,008","$94,406 "
447,12,2019/11/8,350,$150,"$52,500","$42,000 "
447,4,2019/11/8,350,$150,"$52,500","$42,000 "
448,5,2019/11/8,400,$120,"$48,000","$38,400 "
234,286,2019/11/8,1,$300,$300,$240 
448,12,2019/11/8,50,$120,"$6,000","$4,800 "
574,1,2019/11/8,2,"$14,304","$28,608","$22,886 "
561,1,2019/11/8,2,"$14,304","$28,608","$22,886 "
574,126,2019/11/8,2,"$14,304","$28,608","$22,886 "
561,126,2019/11/8,1,"$14,304","$14,304","$11,443 "
573,126,2019/11/8,1,"$14,304","$14,304","$11,443 "
231,6,2019/11/9,350,$300,"$105,000","$84,000 "
488,10,2019/11/9,200,$324,"$64,800","$51,840 "
234,10,2019/11/9,200,$300,"$60,000","$48,000 "
234,5,2019/11/9,100,$300,"$30,000","$24,000 "
231,257,2019/11/9,5,$300,"$1,500","$1,200 "
490,257,2019/11/9,6,$324,"$1,944","$1,555 "
234,257,2019/11/9,7,$300,"$2,100","$1,680 "
488,257,2019/11/9,8,$324,"$2,592","$2,074 "
234,272,2019/11/9,10,$300,"$3,000","$2,400 "
447,285,2019/11/9,6,$150,$900,$720 
448,285,2019/11/9,4,$120,$480,$384 
231,10,2019/11/9,10,$300,"$3,000","$2,400 "
490,10,2019/11/9,6,$324,"$1,944","$1,555 "
447,4,2019/11/9,10,$150,"$1,500","$1,200 "
488,3,2019/11/9,4,$324,"$1,296","$1,037 "
490,4,2019/11/9,2,$324,$648,$518 
448,4,2019/11/9,5,$120,$600,$480 
234,272,2019/11/10,2,$300,$600,$480 
447,287,2019/11/10,200,$150,"$30,000","$24,000 "
448,287,2019/11/10,200,$120,"$24,000","$19,200 "
448,275,2019/11/11,300,$120,"$36,000","$28,800 "
448,291,2019/11/11,200,$120,"$24,000","$19,200 "
448,9,2019/11/11,100,$120,"$12,000","$9,600 "
447,9,2019/11/11,50,$150,"$7,500","$6,000 "
573,263,2019/11/11,4,"$14,304","$57,216","$45,773 "
574,263,2019/11/11,4,"$14,304","$57,216","$45,773 "
561,282,2019/11/11,4,"$14,304","$57,216","$45,773 "
573,282,2019/11/11,4,"$14,304","$57,216","$45,773 "
562,282,2019/11/11,4,"$14,304","$57,216","$45,773 "
574,282,2019/11/11,2,"$14,304","$28,608","$22,886 "
488,285,2019/11/12,1,$324,$324,$259 
231,285,2019/11/12,1,$300,$300,$240 
234,285,2019/11/12,6,$300,"$1,800","$1,440 "
490,285,2019/11/12,4,$324,"$1,296","$1,037 "
490,287,2019/11/12,2,$324,$648,$518 
231,136,2019/11/13,6,$300,"$1,800","$1,440 "
488,136,2019/11/13,2,$324,$648,$518 
490,136,2019/11/13,3,$324,$972,$778 
234,136,2019/11/13,6,$300,"$1,800","$1,440 "
234,257,2019/11/13,12,$290,"$3,480","$2,784 "
231,257,2019/11/13,1,$300,$300,$240 
488,257,2019/11/13,5,$324,"$1,620","$1,296 "
490,257,2019/11/13,8,$324,"$2,592","$2,074 "
490,257,2019/11/13,3,$324,$972,$778 
231,257,2019/11/13,5,$300,"$1,500","$1,200 "
234,257,2019/11/13,6,$300,"$1,800","$1,440 "
488,257,2019/11/13,5,$324,"$1,620","$1,296 "
234,263,2019/11/13,4,$300,"$1,200",$960 
490,263,2019/11/13,3,$324,$972,$778 
234,291,2019/11/13,1,$300,$300,$240 
490,291,2019/11/13,2,$324,$648,$518 
447,120,2019/11/13,150,$150,"$22,500","$18,000 "
561,263,2019/11/13,2,"$14,304","$28,608","$22,886 "
573,263,2019/11/13,1,"$14,304","$14,304","$11,443 "
234,7,2019/11/14,250,$300,"$75,000","$60,000 "
448,119,2019/11/14,4,$120,$480,$384 
447,119,2019/11/14,4,$150,$600,$480 
488,7,2019/11/14,50,$324,"$16,200","$12,960 "
490,7,2019/11/14,9,$324,"$2,916","$2,333 "
231,7,2019/11/14,4,$300,"$1,200",$960 
574,263,2019/11/15,7,"$14,304","$100,128","$80,102 "
488,117,2019/11/15,150,$324,"$48,600","$38,880 "
490,117,2019/11/15,4,$324,"$1,296","$1,037 "
231,117,2019/11/15,3,$300,$900,$720 
234,117,2019/11/15,8,$300,"$2,400","$1,920 "
234,263,2019/11/15,4,$290,"$1,160",$928 
490,263,2019/11/15,12,$324,"$3,888","$3,110 "
488,263,2019/11/15,7,$324,"$2,268","$1,814 "
573,282,2019/11/15,5,"$14,304","$71,520","$57,216 "
231,263,2019/11/15,2,$300,$600,$480 
234,271,2019/11/15,1,$300,$300,$240 
490,282,2019/11/15,1,$324,$324,$259 
234,282,2019/11/15,4,$300,"$1,200",$960 
447,7,2019/11/15,5,$150,$750,$600 
448,7,2019/11/15,50,$120,"$6,000","$4,800 "
562,263,2019/11/15,4,"$14,304","$57,216","$45,773 "
561,282,2019/11/15,4,"$14,304","$57,216","$45,773 "
234,264,2019/11/16,6,$300,"$1,800","$1,440 "
234,279,2019/11/17,4,$300,"$1,200",$960 
447,125,2019/11/17,100,$150,"$15,000","$12,000 "
448,125,2019/11/17,150,$120,"$18,000","$14,400 "
231,123,2019/11/18,1,$300,$300,$240 
488,123,2019/11/18,5,$324,"$1,620","$1,296 "
490,123,2019/11/18,4,$324,"$1,296","$1,037 "
234,123,2019/11/18,5,$300,"$1,500","$1,200 "
234,282,2019/11/18,3,$300,$900,$720 
490,282,2019/11/18,5,$324,"$1,620","$1,296 "
490,282,2019/11/18,2,$324,$648,$518 
234,282,2019/11/18,2,$300,$600,$480 
488,113,2019/11/19,3,$324,$972,$778 
490,113,2019/11/19,8,$324,"$2,592","$2,074 "
231,113,2019/11/19,12,$290,"$3,480","$2,784 "
234,113,2019/11/19,14,$290,"$4,060","$3,248 "
488,116,2019/11/19,5,$324,"$1,620","$1,296 "
490,116,2019/11/19,16,$297,"$4,752","$3,802 "
234,116,2019/11/19,14,$290,"$4,060","$3,248 "
231,116,2019/11/19,2,$300,$600,$480 
448,257,2019/11/19,200,$120,"$24,000","$19,200 "
447,257,2019/11/19,50,$150,"$7,500","$6,000 "
573,265,2019/11/20,50,"$14,304","$715,200","$572,160 "
561,134,2019/11/20,16,"$14,304","$228,864","$183,091 "
561,265,2019/11/20,8,"$14,304","$114,432","$91,546 "
573,134,2019/11/20,5,"$14,304","$71,520","$57,216 "
562,265,2019/11/20,5,"$14,304","$71,520","$57,216 "
488,114,2019/11/20,1,$324,$324,$259 
234,265,2019/11/20,2,$275,$550,$440 
231,265,2019/11/20,3,$300,$900,$720 
488,265,2019/11/20,8,$324,"$2,592","$2,074 "
490,265,2019/11/20,2,$324,$648,$518 
448,277,2019/11/20,3,$120,$360,$288 
573,1,2019/11/20,4,"$14,304","$57,216","$45,773 "
573,11,2019/11/20,3,"$14,304","$42,912","$34,330 "
562,12,2019/11/20,2,"$14,304","$28,608","$22,886 "
562,114,2019/11/20,2,"$14,304","$28,608","$22,886 "
561,11,2019/11/20,1,"$14,304","$14,304","$11,443 "
574,1,2019/11/21,5,"$14,304","$71,520","$57,216 "
234,126,2019/11/21,4,$300,"$1,200",$960 
231,272,2019/11/21,1,$300,$300,$240 
488,272,2019/11/21,2,$324,$648,$518 
234,272,2019/11/21,200,$300,"$60,000","$48,000 "
490,272,2019/11/21,350,$324,"$113,400","$90,720 "
490,292,2019/11/21,1,$324,$324,$259 
234,292,2019/11/21,2,$300,$600,$480 
447,113,2019/11/21,2,$150,$300,$240 
448,113,2019/11/21,2,$120,$240,$192 
490,12,2019/11/21,3,$324,$972,$778 
573,3,2019/11/21,5,"$13,828","$69,140","$55,312 "
561,11,2019/11/21,2,"$14,304","$28,608","$22,886 "
562,2,2019/11/21,1,"$14,304","$14,304","$11,443 "
488,273,2019/11/22,5,$324,"$1,620","$1,296 "
